assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL3102332,CHEMBL3099458,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN(C)C)cc3)cc(OC)c2OC)ccc1C(C)=O,7.76
CHEMBL3102332,CHEMBL3099471,CCN(CC)CCOc1ccc(C)c(NC(=O)Nc2cc(OC)c(OC)c(-c3ccc(C(C)=O)c(OC)c3)c2)c1,7.78
CHEMBL3102332,CHEMBL3099482,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCOCC4)cc3C)cc(OC)c2OC)ccc1/C(C)=N/O,6.89
CHEMBL3102332,CHEMBL3099474,COc1cc(-c2cc(NC(=O)Nc3cc(OCCN4CCCC4)ccc3C)cc(OC)c2OC)ccc1C(C)=O,7.16
CHEMBL3102332,CHEMBL3099466,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCCC4)cc3C)cc(OC)c2OC)ccc1C(C)=O,8.28
CHEMBL3102332,CHEMBL3099460,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCC4)cc3)cc(OC)c2OC)ccc1C(C)=O,6.75
CHEMBL3102332,CHEMBL3099459,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCCC4)cc3)cc(OC)c2OC)ccc1C(C)=O,7.89
CHEMBL3102332,CHEMBL3099467,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCC4)cc3C)cc(OC)c2OC)ccc1C(C)=O,7.89
CHEMBL3102332,CHEMBL3099481,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCN4CCCC4)cc3C)cc(OC)c2OC)ccc1/C(C)=N/O,7.39
CHEMBL3102332,CHEMBL3099464,CCN(CC)CCOc1ccc(NC(=O)Nc2cc(OC)c(OC)c(-c3ccc(C(C)=O)c(OC)c3)c2)c(C)c1,6.89
CHEMBL3102332,CHEMBL3099470,COc1cc(-c2cc(NC(=O)Nc3cc(OCCN(C)C)ccc3C)cc(OC)c2OC)ccc1C(C)=O,7.15
CHEMBL3102332,CHEMBL3099476,COc1cc(-c2cc(NC(=O)Nc3cc(OCCCN4CCOCC4)ccc3C)cc(OC)c2OC)ccc1C(C)=O,7.48
CHEMBL3102332,CHEMBL3099479,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN(C)C)cc3C)cc(OC)c2OC)ccc1/C(C)=N/O,7.84
CHEMBL3102332,CHEMBL3099472,COc1cc(-c2cc(NC(=O)Nc3cc(OCCCN(C)C)ccc3C)cc(OC)c2OC)ccc1C(C)=O,7.75
CHEMBL3102332,CHEMBL3099455,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN4CCOCC4)cc3C)cc(OC)c2OC)ccc1/C(C)=N/O,7.09
CHEMBL3102332,CHEMBL3099469,COc1cc(-c2cc(NC(=O)Nc3ccc(OCCCN4CCOCC4)cc3C)cc(OC)c2OC)ccc1C(C)=O,7.62
CHEMBL3130576,CHEMBL3128231,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc([N+](=O)[O-])cc1,5.48
CHEMBL3130576,CHEMBL3128226,O=S(=O)(Cc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.65
CHEMBL3130576,CHEMBL3128233,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,5.69
CHEMBL3130576,CHEMBL3128232,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.58
CHEMBL3130576,CHEMBL3128236,O=C(Nc1ccc(Br)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.47
CHEMBL3130576,CHEMBL3128227,C[C@@H](Nc1ncnc2c1cnn2CCc1ccccc1)c1ccccc1,4.28
CHEMBL3130576,CHEMBL3128239,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.96
CHEMBL3130576,CHEMBL3128238,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.96
CHEMBL3130576,CHEMBL3128235,O=C(Nc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.67
CHEMBL3130576,CHEMBL3128222,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(F)cc1,5.54
CHEMBL3130576,CHEMBL3128230,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(F)cc1,5.27
CHEMBL3130576,CHEMBL3128218,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,5.49
CHEMBL3130576,CHEMBL3128219,O=C(NCc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.17
CHEMBL3130576,CHEMBL3128223,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.99
CHEMBL3130576,CHEMBL3128220,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1,5.30
CHEMBL3130576,CHEMBL3128237,O=C(Nc1ccc(F)cc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.50
CHEMBL3130576,CHEMBL3128225,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,5.14
CHEMBL3130576,CHEMBL3128234,O=C(Cc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,5.19
CHEMBL3130576,CHEMBL3128224,COc1ccc(S(=O)(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1,5.41
CHEMBL3130576,CHEMBL3128221,O=S(=O)(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(Br)cc1,5.31
CHEMBL3130576,CHEMBL3128229,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccc(Br)cc1,5.46
CHEMBL3130576,CHEMBL3128228,O=C(Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1)c1ccccc1,5.07
CHEMBL3226104,CHEMBL3221259,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.31
CHEMBL3226104,CHEMBL3221550,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,5.30
CHEMBL3226104,CHEMBL3221554,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,6.19
CHEMBL3226104,CHEMBL3221541,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1C.Cl,6.40
CHEMBL3226104,CHEMBL3221545,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1Cl.Cl,6.10
CHEMBL3226104,CHEMBL3221547,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(Cl)c3)c2cc1OC.Cl,6.30
CHEMBL3226104,CHEMBL3221265,CCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.37
CHEMBL3226104,CHEMBL3221260,CCOC(=O)Nc1cc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.00
CHEMBL3226104,CHEMBL3221553,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,5.11
CHEMBL3226104,CHEMBL3221552,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,6.07
CHEMBL3226104,CHEMBL3221560,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,6.30
CHEMBL3226104,CHEMBL3221542,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(C)c3)c2cc1OC.Cl,6.30
CHEMBL3226104,CHEMBL1277620,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,5.78
CHEMBL3226104,CHEMBL3221561,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl.Cl,5.26
CHEMBL3226104,CHEMBL3221556,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,6.07
CHEMBL3226104,CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,4.83
CHEMBL3226104,CHEMBL3221268,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN(CC)CC)cc23)cc1C.Cl,5.14
CHEMBL3226104,CHEMBL3221555,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C.Cl,5.19
CHEMBL3226104,CHEMBL3221544,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1Cl.Cl,5.48
CHEMBL3226104,CHEMBL3221557,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.28
CHEMBL3226104,CHEMBL3221543,CCCCOc1cc2c(Nc3ccc(NC(=O)OCC)c(C)c3)ncnc2cc1OCCN(CC)CC.Cl,5.24
CHEMBL3226104,CHEMBL3221549,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,5.25
CHEMBL3226104,CHEMBL3221551,CCCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1.Cl,5.17
CHEMBL3226104,CHEMBL3221546,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OC)cc23)cc1Cl.Cl,6.52
CHEMBL3226104,CHEMBL3221262,CCCCNC(=O)Nc1cc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.04
CHEMBL3226104,CHEMBL3221548,CCCCOc1cc2c(Nc3ccc(NC(=O)OCC)c(Cl)c3)ncnc2cc1OCCN(CC)CC.Cl,5.32
CHEMBL3226104,CHEMBL3221258,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.48
CHEMBL3226104,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,7.00
CHEMBL3226104,CHEMBL3221269,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1C.Cl,6.05
CHEMBL3226104,CHEMBL3221266,CCCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.17
CHEMBL3226104,CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.24
CHEMBL3226104,CHEMBL3221558,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.30
CHEMBL3226104,CHEMBL3221267,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1C.Cl,5.43
CHEMBL3226104,CHEMBL3221261,CCNC(=O)Nc1cc(Cl)c(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl.Cl,5.27
CHEMBL3291812,CHEMBL3287309,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)c(F)c3)n2)c1,8.40
CHEMBL3291812,CHEMBL3287317,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(Cl)c5)CC4)cc3F)n2)c1,8.01
CHEMBL3291812,CHEMBL3287304,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)n2)c1,7.85
CHEMBL3291812,CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,8.37
CHEMBL3291812,CHEMBL3287320,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(C#N)c(C(F)(F)F)c5)CC4)cc3F)n2)c1,7.35
CHEMBL3291812,CHEMBL3287319,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)CC4)cc3F)n2)c1,7.08
CHEMBL3291812,CHEMBL3287307,Cc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)cc3)CC2)cc1,7.27
CHEMBL3291812,CHEMBL3287315,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)n2)c1,7.90
CHEMBL3291812,CHEMBL3287318,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(C(F)(F)F)c5)CC4)cc3F)n2)c1,7.32
CHEMBL3291812,CHEMBL3287316,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5cccc(F)c5)CC4)cc3F)n2)c1,7.37
CHEMBL3291812,CHEMBL3287312,COc1ccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)c(F)c3)CC2)cc1,8.21
CHEMBL3291812,CHEMBL3287591,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4ccccc4)n3)c(F)c2)CC1,6.59
CHEMBL3291812,CHEMBL3287303,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3)n2)c1,7.80
CHEMBL3291812,CHEMBL3287308,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(C(F)(F)F)cc5)CC4)cc3)n2)c1,6.66
CHEMBL3291812,CHEMBL3287310,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,8.22
CHEMBL3291812,CHEMBL3287599,CCOCCNc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)n1,5.61
CHEMBL3291812,CHEMBL3287596,COc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1,5.36
CHEMBL3291812,CHEMBL3287305,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Cl)cc5)CC4)cc3)n2)c1,7.52
CHEMBL3291812,CHEMBL3287603,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccn2)c1,7.80
CHEMBL3291812,CHEMBL3287311,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Br)cc5)CC4)cc3F)n2)c1,7.33
CHEMBL3291812,CHEMBL3287321,CS(=O)(=O)Cc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1,7.28
CHEMBL3291812,CHEMBL3287597,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(F)c2)CC1,6.71
CHEMBL3291812,CHEMBL3287313,COc1cccc(NC(=O)C2(C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(C)(=O)=O)c5)n4)c(F)c3)CC2)c1,8.25
CHEMBL3291812,CHEMBL3287598,N#Cc1ccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)cc1C(F)(F)F,5.57
CHEMBL3291812,CHEMBL3287306,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(Br)cc5)CC4)cc3)n2)c1,7.21
CHEMBL3291812,CHEMBL3287592,CC(=O)c1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,6.74
CHEMBL3291812,CHEMBL3287588,Cc1ccc(CS(C)(=O)=O)cc1Nc1nccc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)n1,7.61
CHEMBL3291812,CHEMBL3287601,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ncn2)c1,7.26
CHEMBL3291812,CHEMBL3287595,COc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)n2)c1,6.64
CHEMBL3399480,CHEMBL3397935,O=C(Nc1ccc(OCCN2CCCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,8.31
CHEMBL3399480,CHEMBL3397922,COc1ccc(C(=O)Nc2ccc(OCCN(C)C)c(Cl)c2)c(-c2cccc(O)c2)c1O,6.88
CHEMBL3399480,CHEMBL3397933,CN(C)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,8.70
CHEMBL3399480,CHEMBL3397945,O=C(Nc1ccc(OCCCN2CCOCC2)c(Cl)c1)c1cccc(-c2cccc(O)c2)c1,6.90
CHEMBL3399480,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,9.07
CHEMBL3399480,CHEMBL3397937,O=C(Nc1ccc(OCCN2CCOCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,6.89
CHEMBL3399480,CHEMBL3397920,COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(F)c2)c(-c2cccc(O)c2)c1O,8.03
CHEMBL3399480,CHEMBL3397942,O=C(Nc1ccc(OCCN2CCCC2)c(Cl)c1)c1cccc(-c2cccc(O)c2)c1,7.75
CHEMBL3399480,CHEMBL3397946,COc1ccc(C(=O)Nc2ccc(OCCCN(C)C)cc2)c(-c2cccc(O)c2)c1O,7.14
CHEMBL3399480,CHEMBL3397929,O=C(Nc1ccc(OCCN2CCCCC2)cc1)c1cccc(-c2cccc(O)c2)c1,6.67
CHEMBL3399480,CHEMBL3397916,COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)cc2)c(-c2cccc(O)c2)c1O,6.74
CHEMBL3399480,CHEMBL3397941,CCN(CC)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,6.80
CHEMBL3399480,CHEMBL3397928,O=C(Nc1ccc(OCCN2CCCC2)cc1)c1cccc(-c2cccc(O)c2)c1,7.50
CHEMBL3399480,CHEMBL3397934,CCN(CC)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,8.06
CHEMBL3399480,CHEMBL3397944,O=C(Nc1ccc(OCCN2CCOCC2)c(Cl)c1)c1cccc(-c2cccc(O)c2)c1,7.11
CHEMBL3399480,CHEMBL3397931,O=C(Nc1ccc(OCCCN2CCOCC2)cc1)c1cccc(-c2cccc(O)c2)c1,7.27
CHEMBL3399480,CHEMBL3397936,O=C(Nc1ccc(OCCN2CCCCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,7.35
CHEMBL3399480,CHEMBL3397918,COc1ccc(C(=O)Nc2ccc(OCCCN3CCOCC3)cc2)c(-c2cccc(O)c2)c1O,7.82
CHEMBL3399480,CHEMBL3397917,COc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)c(-c2cccc(O)c2)c1O,8.36
CHEMBL3399480,CHEMBL3397924,COc1ccc(C(=O)Nc2ccc(OCCN3CCCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O,7.02
CHEMBL3399480,CHEMBL3397923,COc1ccc(C(=O)Nc2ccc(OCCN3CCCC3)c(Cl)c2)c(-c2cccc(O)c2)c1O,7.64
CHEMBL3399480,CHEMBL3397940,CN(C)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,7.56
CHEMBL3399480,CHEMBL3397932,CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,7.84
CHEMBL3399480,CHEMBL3397947,COc1ccc(C(=O)Nc2ccc(OCCN(C)C)cc2)c(-c2cccc(O)c2)c1O,6.46
CHEMBL3399480,CHEMBL3397930,O=C(Nc1ccc(OCCN2CCOCC2)cc1)c1cccc(-c2cccc(O)c2)c1,7.20
CHEMBL3399480,CHEMBL3397939,CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,7.07
CHEMBL3399480,CHEMBL3397927,CCN(CC)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1,6.44
CHEMBL3399480,CHEMBL3397925,CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1,6.20
CHEMBL3399480,CHEMBL3397915,CCN(CC)CCOc1ccc(NC(=O)c2ccc(OC)c(O)c2-c2cccc(O)c2)cc1,7.16
CHEMBL3631056,CHEMBL3628804,CCOC(=O)Nc1ccc(Oc2ncnc3ccccc23)cc1C,6.15
CHEMBL3631056,CHEMBL3628803,CCOC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1C,6.22
CHEMBL3631056,CHEMBL3628799,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,6.51
CHEMBL3631056,CHEMBL3628810,O=C(Nc1cccc(Br)c1)Nc1ccc(Oc2ncnc3sccc23)cc1Cl,8.05
CHEMBL3631056,CHEMBL3628802,Fc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,5.46
CHEMBL3631056,CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,5.28
CHEMBL3631056,CHEMBL3628805,CCOC(=O)Nc1ccc(Oc2ncnc3sccc23)cc1C,5.94
CHEMBL3631056,CHEMBL3628811,O=C(Nc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,7.96
CHEMBL3631056,CHEMBL3628796,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,7.92
CHEMBL3631056,CHEMBL3628797,O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)Nc1cccc(Br)c1,7.04
CHEMBL3631056,CHEMBL3628795,CCOC(=O)Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1C,5.50
CHEMBL3631056,CHEMBL3628798,O=C(Nc1ccc(Nc2ncnc3sccc23)cc1)Nc1cccc(Br)c1,5.94
CHEMBL3631056,CHEMBL3628808,O=C(Nc1ccc(Oc2ncnc3sccc23)cc1)Nc1cccc(Br)c1,7.75
CHEMBL3631056,CHEMBL3628809,Cc1cc(Oc2ncnc3sccc23)ccc1NC(=O)Nc1cccc(Br)c1,7.80
CHEMBL3631056,CHEMBL2018882,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c2cc1OC,8.22
CHEMBL3631056,CHEMBL3628907,O=C(Nc1cccc(Br)c1)Nc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,7.82
CHEMBL3631056,CHEMBL1278148,COc1cc2ncnc(Oc3ccc(F)c(Cl)c3)c2cc1OC,5.02
CHEMBL3631056,CHEMBL3628806,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(Cl)c3)c2cc1OC,8.10
CHEMBL3631056,CHEMBL3628906,Cc1cc(Oc2ncnc3sc4c(c23)CCCC4)ccc1NC(=O)Nc1cccc(Br)c1,7.47
CHEMBL3631056,CHEMBL3628793,CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,5.42
CHEMBL3631056,CHEMBL2018756,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,6.30
CHEMBL3631056,CHEMBL3628807,O=C(Nc1ccc(Oc2ncnc3ccccc23)cc1)Nc1cccc(Br)c1,8.10
CHEMBL3631056,CHEMBL2018884,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(Br)c4)c(C)c3)c2cc1OC,8.40
CHEMBL3636058,CHEMBL3633294,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4cccc(Cl)c4)c3)c12,9.30
CHEMBL3636058,CHEMBL3633280,COc1ccc(C(=O)OCCN(C(C)C)C(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,5.08
CHEMBL3636058,CHEMBL3633295,Cc1ccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)cc1,8.63
CHEMBL3636058,CHEMBL3633303,Cc1ccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)cc1Cl,7.38
CHEMBL3636058,CHEMBL3633275,COc1ccc(-c2ccc(OC(F)(F)F)c(NC(=O)Nc3cc(C(=O)OCCN(C)C)ccc3OC)c2)cn1,5.27
CHEMBL3636058,CHEMBL3633296,CC(C)c1cccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)c1,8.64
CHEMBL3636058,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,9.32
CHEMBL3636058,CHEMBL3633292,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccc(F)cc4)c3)c12,8.67
CHEMBL3636058,CHEMBL3633304,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)c12,9.10
CHEMBL3636058,CHEMBL3633290,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccccc4F)c3)c12,7.27
CHEMBL3636058,CHEMBL3633274,COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2ccc3[nH]ccc3c2)ccc1OC(F)(F)F,4.28
CHEMBL3636058,CHEMBL3633277,CCN(CC)CCOC(=O)c1ccc(OC)c(NC(=O)Nc2cc(-c3ccc4[nH]ccc4c3)ccc2OC(F)(F)F)c1,6.80
CHEMBL3636058,CHEMBL3633298,COc1cccc(NC(=O)Nc2cccc(-c3cccc4[nH]nc(N)c34)c2)c1,7.68
CHEMBL3636058,CHEMBL3633301,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccc(Cl)cc4Cl)c3)c12,6.69
CHEMBL3636058,CHEMBL3633293,Nc1n[nH]c2cccc(-c3cccc(NC(=O)Nc4ccccc4Cl)c3)c12,6.94
CHEMBL3636058,CHEMBL3633276,COc1ccc(C(=O)OCCN(C)C)cc1NC(=O)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,4.29
CHEMBL3636058,CHEMBL3633278,CCN(CC)CCOC(=O)c1ccc(OC)c(NC(=O)Nc2cc(-c3ccc(OC)nc3)ccc2OC(F)(F)F)c1,4.42
CHEMBL3636058,CHEMBL3633686,CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F,8.46
